-1.5,-1.5,-1.5,-1.5,-1.6094,-1.3916,-1.6677,-1.4341
-0.5,-0.5,-0.5,1.5,-0.46463,-0.67834,-0.62543,1.6045
-0.5,-0.5,-1.5,1.5,-0.41111,-0.41276,-1.6083,1.3618
1.5,-1.5,-1.5,-0.5,1.6228,-1.438,-1.6541,-0.47437
-1.5,-1.5,-1.5,0.5,-1.389,-1.5276,-1.6273,0.58715
-0.5,1.5,-1.5,-0.5,-0.47071,1.6046,-1.523,-0.53336
0.5,0.5,-0.5,0.5,0.53569,0.30649,-0.45784,0.33889
1.5,-1.5,1.5,0.5,1.572,-1.4257,1.5505,0.45938
1.5,1.5,-0.5,-1.5,1.3328,1.5697,-0.57789,-1.4605
-0.5,-0.5,0.5,-0.5,-0.54458,-0.53136,0.43847,-0.54275
